Scarborough 2 Bedrooms Apartment for Rent - 750 Morningside Aven,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c9/c9388702-d815-4af6-b77d-2cd416b4000c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 237-8128Virtual Open House: View our units by ...",2458.0,$
Scarborough 2 Bedroom Apartment for Rent - 25 Cougar Court,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a2/a2e09d07-1e7a-407f-ac4f-c537309f5f6a?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-372-2393Virtual Open House: View our units by ...",2504.0,$
Scarborough 1 Bedroom Apartment for Rent - 75 Silver Springs Bou,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fa/fa14bcd9-e209-40a5-982b-a9701bdd937e?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 800-0669Virtual Open House: View our units by ...",1900.0,$
Scarborough 1 Bedroom Apartment for Rent - 750 Morningside Avenu,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/15ef8af9-41ca-4b0c-9fff-33910943acc2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 237-8128Virtual Open House: View our units by ...",1998.0,$
"Lakeview Luxury Condo - 2 full Bathrooms, 2 Bedrooms",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a6/a6875a6b-7311-40be-9781-c131ae284a87?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Fifteenth Floor Condo with view of Lake Ontario Available Nov 15 (possibly sooner) 1071 square feet Bright! Large windows including floor to ceiling windows in living room with east and south-east ...,2495.0,$
"AMAZING TOWNHOUSE FOR RENT STARTING OCTOBER 1, 2022",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/be/be831930-a866-4f9e-8022-d34ab2330275?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     4,"Amazing 4 Bedroom Townhouse for rent starting October 1, 2022. Furnished or Unfurnish included 2 parking and utilities except AC and Internet. The place is safe, very near to the Subway station and ...",,Please Contact
4 Bedroom Luxury Townhouse For Rent - Markham / Sheppard - Nov 1,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/05df88ad-24a7-434b-87c9-070c9b82e93b?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     4,"**Ideal for a working professional couple** Luxurious and exceptionally spacious 3 +1 Bedroom Townhouse Located At Markham Rd And Sheppard. Quartz counter tops throughout, Stainless Steel Appliances, ...",3150.0,$
2 Bedroom Apartment in Quiet Neighbourhood - Internet Included,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/63/63bc650c-5088-4499-85d4-4a2a478193bc?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Showing Sept 8th. Please reply to confirm a showing. 2 Bedroom apartment in triplex. Open concept kichen dining area. Close to shops and ttc. Covered Garage Parking spot for 1 car/suv included. ...,2295.0,$
FULLY RENOVATED LARGE 1 BR APARTMENT,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd566013-7970-48f8-965b-a36b5b52b1d9?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Take a chance because there are only two 1 BR. Apartments on the entire floor laundry as well. The Building is in exclusive environments, with many types of Shops and Ristorantes also only 2 minutes ...",1700.0,$
HOUSE FOR RENT 4 BDRM,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/dbcdd804-96a2-482d-8bbd-ba171f92cc85?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     4,"4 BEDROOM HOUSE FOR RENT available on OCT. 1, 2022. Looking for a responsible and clean person/family to rent our beautiful home in Etobicoke. Walking distance to schools, park, shopping mall, food ...",3500.0,$
"2 Bedroom apartment for rent - 826 Runnymede Rd, Toronto",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/43/433281cf-b4c7-488a-bf51-c02786ae21c3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Stunning!!!! Renovated With Modern Finishes, 2 Bedroom Ground Floor Apartment, Highly Desired Location, Close To Amenities, Public Transportation, Schools, And More. Separate Entrance And One Garage ...",2600.0,$
8-Month Sublet: 1 Bedroom Apt in Roncesvalles*Dates: Nov - June,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/45/456b8668-ffab-4eba-84e3-89e4cd4c5132?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Could be available as soon as Oct 19, 2022 Location: Roncesvalles; Roncesvalles & Marion It’s a fully furnished 1 bedroom apartment in semi-basement (half below ground, half above ground). This is ...",1600.0,$
Basement apartment for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/913b0c5a-2bde-48fc-bae1-a13d27824e02?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,New basement apartment for rent (Street level) available November 1st or earlier.,1800.0,$
Scarborough 2 Bedroom Apartment for Rent - 4 Treewood Street,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/eb/eba7cca7-fd26-4b86-b85c-87eeb3808714?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.Virtual Open House: View our units by clicking the virtual tour ...",2393.0,$
Beautiful 1 bedroom apt steps to keelesdale subway station,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/79b9a960-919a-4b81-aa37-45a69ed99033?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Located in the Keelesdale neighbourhood, this is a boutique, 6 unit Toronto apartment building. Ideal for one professional or working couple. Apts include two separate entrances front and back. Steps ...",2000.0,$
BUY A HOUSE WITH OUR *EXCLUSIVE* $0 DOWN OR RENT-TO-OWN PROGRAM,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/30/306eaec5-e5f0-4d27-a576-9fff22f15362?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     4,***Buy Any house with our exclusive Zero Down/Rent-To-Own Programs or 5%/10% down payment based on your qualifications (Need to be working Permanent full-time) (Credit has to be 650+) ONLY 15 SPOTS ...,,Please Contact
Private Room in Fully Furnished Apartment- YORK UNIVERSITY,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d5/d57e97ab-3362-4be6-8232-29288938fb8f?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"AVAILABLE FOR OCT/2022, NOV/2022, DEC/2022, JANUARY/2022, FEBRUARY/2022, MARCH/ 2022, APRIL 2022, AND MAY/2022 8 MONTHS ONLY. When replying to the ad, send me your full name. Introduce yourself to ...",1250.0,$
4 bedroom house main floor unit,,28-09-2022,City of Toronto,Beds:                                                     4,"House main floor unit, 3+1 bedrooms, partially renovated recently. laundry in unit, close to university of Toronto and Centennial College Scarborough campus, shopping centers, restaurants, go train ...",2700.0,$
3 bedroom basement,,28-09-2022,City of Toronto,Beds:                                                     3,"Nice basement unit, 3 good size bedrooms, laundry in unit, close to university of Toronto and Centennial College Scarborough campus, shopping centers, restaurants, go train station, bus stops close ...",1800.0,$
2 bdrm + terrace  PH Wellington St,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/36/36493f8e-03b7-4fc7-92f5-558460e7c76b?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 bdrm, 1 bath- 858 sq ft, corner suite with a wrap around terrace ( 702 sq ft) east and south views stainless appliances, white high gloss cabinets, quartz countertops ensuite frontloading ...",3775.0,$
"1 bedroom + den + dining room , 2 bath",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6c/6c2e17ff-0af1-46e9-9720-a9b1543d044f?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2 + Den,"Renovated $3450-900 sq ft heat and water are included 3 stainless appliances, white high gloss cabinets,quartz counters, ensuite laundry grey vinyl laminate floors floor to ceiling window with window ...",3450.0,$
Eglinton/Victoria Park 2 bedrooms 2 bathrooms for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/75/75c81b1b-7095-4b82-a566-99a6cf71f350?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Independent basement unit at Eglinton/Victoria Park, 2 bedrooms with 2 bathrooms for rent. Separate entrance, independent laundry room, and kitchen without sharing. A family renting is preferred. ...",,Please Contact
Tobermory Terrace  - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2b/2b501d72-5158-49c9-b6e4-f42aaf9396e5?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Newly Renovated building and units make this North York apartment rental the perfect place to call home. With a park-like setting and many amenities, contact us about renting a 1, 2 or 3 Bedroom ...",1921.0,$
The Summerhill - 7 Jackes Avenue - Junior One bedroom Apartment,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fb/fb8f2790-8173-4e96-9134-54e5e742120f?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Join Us for Our In-person Open Houses Every Thursday from 3pm to 6pm and every Saturday from 10am to 2pm. By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an ...,2173.0,$
The Summerhill - 7 Jackes Avenue - 3 bedroom large Apartment for,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cd/cd51c218-37d1-4c8d-8225-bab36c101ae6?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,Join Us for Our In-person Open Houses Every Thursday from 3pm to 6pm and every Saturday from 10am to 2pm. By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an ...,8995.0,$
The Summerhill - 7 Jackes Avenue - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bd/bd2bdb2a-ac0d-4805-b14c-e6fd438b7691?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Join Us for Our In-person Open Houses Every Thursday from 3pm to 6pm and every Saturday from 10am to 2pm. By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an ...,2990.0,$
The Summerhill - 7 Jackes Avenue - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/444127e8-9d0b-4710-a5f0-b9689b5a3531?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Join Us for Our In-person Open Houses Every Thursday from 3pm to 6pm and every Saturday from 10am to 2pm. By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an ...,2471.0,$
Metropolitan Apartments - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9a/9ab60460-e263-4cc3-9b51-193e7f7fd8a0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Join Us for Our In-person Open House Every Saturday, from 12pm - 2pm. Call Now to Reserve Your Spot! With easy access to Hwy 401, these Bachelor, 1, and 2 Bedroom apartment rentals offer great access ...",3029.0,$
Metropolitan Apartments - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/37/37a55b4b-e62f-4287-b00b-1e09e6a606df?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Saturday, from 12pm - 2pm. Call Now to Reserve Your Spot! With easy access to Hwy 401, these Bachelor, 1, and 2 Bedroom apartment rentals offer great access ...",2872.0,$
Metropolitan Apartments - Junior One bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e3/e339bd38-b423-4506-a1aa-ec75ac1ebaa9?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Saturday, from 12pm - 2pm. Call Now to Reserve Your Spot! With easy access to Hwy 401, these Bachelor, 1, and 2 Bedroom apartment rentals offer great access ...",1940.0,$
Heathdale Court - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f9/f9955403-03d8-4c8e-97b1-10f770a74842?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Tuesday & Thursday, from 1pm to 4pm. Call Now to Reserve Your Spot! If you are looking for a spacious apartment in a beautiful neighbourhood, then Heathdale ...",2130.0,$
DeHaviland Court  - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f4/f4924b3b-fa86-4fa5-a51e-9ac0f60c469b?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Be surrounded by greenspace at this North York apartment rental which is the perfect place to call home. With a park-like setting and many amenities, contact us about renting a 1, 2 or 3 Bedroom ...",1914.0,$
82 Warren Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1b/1b2f48c0-aa46-40fd-b118-ce0650adedb0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Experience a quality residence at 82 Warren Road, situated in one of Central Toronto's most sought-after residential communities. Located at Avenue Road and St. Clair Avenue West, your bachelor, 1 or ...",2105.0,$
82 Warren Road - Bachelor Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0d/0d4cf825-ed9d-4d34-ae47-2fdf42cdf8d3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"Experience a quality residence at 82 Warren Road, situated in one of Central Toronto's most sought-after residential communities. Located at Avenue Road and St. Clair Avenue West, your bachelor, 1 or ...",1939.0,$
778 Broadview Avenue - Bachelor Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3d/3d8f7a5b-6fae-4aa1-b38d-a5a9b5d58043?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"Bachelor and 1 Bedroom apartment rentals are available at 778 Broadview Avenue and located in the heart of The Danforth and famous ""Greektown"". Sitting directly across from the Broadview subway ...",1919.0,$
739 Birchmount Road - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/17/17576298-71d3-4be0-801a-6e3e743cb442?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"739 Birchmount offers a variety of upgraded 1, 2 and 3 bedroom apartment rentals. Call our professional leasing team to book your viewing today! To view our property from the comfort of your own ...",2507.0,$
Renovated Modern Jr. 1 Bedroom,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fc/fcb356a3-a5ec-430e-99e3-59ac2ac181f2?rule=kijijica-200-jpg,25-09-2022,City of Toronto,Beds:                                                     1,Lakeview Towers Located at 22 Close Avenue (King & Dunn) Apartment Features: 510-659 SQ FT Renovated kitchen Freshly painted Parquet flooring Large balcony with incredible views Ample closet space ...,1895.0,$
3 Bedroom  Pent House Apartment for Rent on Jackes Avenue,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/60/6066cf10-7cfd-466f-a3aa-32927ef332c4?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     3,Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ...                                                                                                                                                                                                                                                                                    Ask About our Rental Incentive!,8995.0,$
Downtown 1 Bedroom Apartment for Rent - 191 Sherbourne Street,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fb/fbb9220e-54b0-46f0-a177-fb4ea9ff49e6?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.(289) 277 7008Virtual Open House: View our units by clicking ...                                                                                                                                                                                                                                                                                    Beatifully renovated large apartments for rent Dowtown Toronto",2025.0,$
Two Bedroom Penthouse Plus Den  | Minto Yorkville for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e3/e3900085-efb4-42af-8023-c6030eb6c651?rule=kijijica-200-jpg,31-08-2022,Toronto,Beds:                                                     2 + Den,Utilities Included Heat Water Building Features Covered parking Elevators Social room Sauna Fitness room Wheelchair access Recreation room Public transit Shopping nearby Parks nearby Schools nearby ...                                                                                                                                                                                                                                                                                    Premium suites at Bay and Yorkville in Toronto,10898.0,$
1BR & 2BR Brand New Condo units at LakeShore & Windermere Ave !!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9f/9fc8332f-a060-4101-b1ad-8bf517c4f49b?rule=kijijica-200-jpg,26-09-2022,City of Toronto,Beds:                                                     2 + Den,"Looking for a couple/working professionals to lease brand new Condo units at Lake Shore Blvd W & Windermere Ave available immediately !! Steps to Harbourfront, Ontario Place, CNE, High Park, Major ...                                                                                                                                                                                                                                                                                    Leasing Condos all over GTA!! Studio, 1 Bedroom, 1+Den, 2 bedroom, 3 Bedroom....CALL NOW!!",2300.0,$
739 Birchmount Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ee/ee091241-7bc3-4fe6-aca0-6238e9d3f6a0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"739 Birchmount offers a variety of upgraded 1, 2 and 3 bedroom apartment rentals. Call our professional leasing team to book your viewing today! To view our property from the comfort of your own ...",2100.0,$
70 Spadina Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/45/45a5d3c6-8762-486b-888c-27e7196a9b29?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Live in luxury at the newly renovated residences at 70 Spadina Road and neighbouring 66 Spadina Road. These Toronto rentals offer the perfect place to enjoy apartment living in the trendy Annex ...,3179.0,$
70 Spadina Road - Bachelor Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b5/b5b2c3c1-8327-414d-8358-8f7058c67ef9?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,Live in luxury at the newly renovated residences at 70 Spadina Road and neighbouring 66 Spadina Road. These Toronto rentals offer the perfect place to enjoy apartment living in the trendy Annex ...,1788.0,$
6 Auburndale Court - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/70/704f0a82-b16a-4312-8be8-ce54cc8bda07?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House on Saturday, September 24 from 10:00am to 5:00pm. Call Now to Reserve Your Spot! Located in one of the most favoured communities in Toronto for families. Within ...",2365.0,$
6 Auburndale Court - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0e/0e937b9e-ac82-42b9-a24d-2ceb35cdd611?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Join Us for Our In-person Open House on Saturday, September 24 from 10:00am to 5:00pm. Call Now to Reserve Your Spot! Located in one of the most favoured communities in Toronto for families. Within ...",2694.0,$
4979 & 4981 Bathurst Street - 2 Bedrooms Large Apartment for Ren,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c1/c17089dd-9cd9-4cf8-b95b-d6a53a3b05dd?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto condo-style apartment rentals without the fees. Located close to the highway and area amenities, suites are ...",2389.0,$
4979 & 4981 Bathurst Street - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/35/35ff7845-6c67-4211-b5d3-4d38794bf029?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto condo-style apartment rentals without the fees. Located close to the highway and area amenities, suites are ...",2214.0,$
4979 & 4981 Bathurst Street - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/08/0831cb8f-e1f8-46c1-8b3b-50b9998e3cc4?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto condo-style apartment rentals without the fees. Located close to the highway and area amenities, suites are ...",1915.0,$
"Furnished 3 bdr Condo - 2 Bath, Parking, Locker, Gym, Pool",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/50/50b5cc42-4cfc-44ed-889c-ae5911750322?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"A modern children friendly condo with a balcony with BBQ, and Parking located in the best neighborhood in Toronto! Everything you need is right outside your door. The rooftop infinity pool opened ...",5100.0,$
4866 & 4900 Bathurst Street - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/72fc2cff-6e5e-4bad-83b7-a7f91d56db3a?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Join Us for Our In-person Open House Every Thursday, from 4pm - 6pm. Call Now to Reserve Your Spot! Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto ...",2481.0,$
4866 & 4900 Bathurst Street - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4a/4a706172-ed3a-4385-94dc-b3743d785295?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Thursday, from 4pm - 6pm. Call Now to Reserve Your Spot! Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto ...",2103.0,$
4750 Bathurst Street - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e2/e228a665-d4e2-4085-9b81-c6a967b26713?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"With bachelors and 1 bedroom apartment rentals, this property offers tastefully renovated, spacious units. The units feature fully-equipped kitchens, including stainless steel appliances and ...",2218.0,$
4222 Bathurst Street - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d0/d0719ed1-c953-40e8-87ba-e4fb38db37d9?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Join Us for Our In-person Open House Every Wednesday, from 4pm - 6pm. Call Now to Reserve Your Spot! Conveniently located across from Earl Bales Park and its lush green space, this building is a ...",2474.0,$
4222 Bathurst Street - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/60/606209e3-2e01-4a1c-add1-9674419e68b5?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Wednesday, from 4pm - 6pm. Call Now to Reserve Your Spot! Conveniently located across from Earl Bales Park and its lush green space, this building is a ...",2007.0,$
3896 Bathurst Street - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d9800a32-bc85-4205-9e86-3157c666216c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Ideally situated just off HWY 401, this great location is surrounded by Clanton and Earl Bales Parks. It is the perfect rental in North York. To view our property from the comfort of your own home, ...",1949.0,$
3894 Bathurst Street - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ef/ef5fcce4-9b09-44de-9fbf-49ce046f35b0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Ideally situated just off HWY 401, this great location is surrounded by Clanton and Earl Bales Parks. It is the perfect rental in North York. To view our property from the comfort of your own home, ...",2392.0,$
3892 Bathurst Street - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/99/995663b6-3420-4c22-9490-ba4c1a088f6c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Ideally situated just off HWY 401, this great location is surrounded by Clanton and Earl Bales Parks. It is the perfect rental in North York. To view our property from the comfort of your own home, ...",2396.0,$
35 Walmer Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8b/8be4085d-238b-480d-a960-592ed1c2ecc2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"If you are looking for an apartment rental near the University of Toronto, 35 Walmer Road is in a prime location only a minute walk from campus and the heart of Bloor Street, the Annex and Koreatown. ...                                                                                                                                                                                                                                                                                    35 Walmer Road",2593.0,$
35 Walmer Road - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3f/3f5db678-7336-45bd-80e3-f4c91a282dbe?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"If you are looking for an apartment rental near the University of Toronto, 35 Walmer Road is in a prime location only a minute walk from campus and the heart of Bloor Street, the Annex and Koreatown. ...                                                                                                                                                                                                                                                                                    35 Walmer Road",2894.0,$
35 Walmer Road - Junior One bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b0/b040b99d-ed49-4cf0-99f1-4746e7ac2cbb?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"If you are looking for an apartment rental near the University of Toronto, 35 Walmer Road is in a prime location only a minute walk from campus and the heart of Bloor Street, the Annex and Koreatown. ...                                                                                                                                                                                                                                                                                    35 Walmer Road",2187.0,$
320-342 Avenue Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b3/b3717470-9b3d-48b3-849a-9884bd67afb1?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Friday, from 2pm - 4pm. Call Now to Reserve Your Spot! If you're looking for character and charm then look no further than this group of buildings on Avenue ...",2264.0,$
310-312 Lonsdale Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9e/9ef16dc9-8df9-44bf-8cda-9f63d2791ee7?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"310-312 Lonsdale Road is located in the South Forest Hill neighbourhood, only steps to Forest Hill Village. Recent major upgrades to the interiors have taken place making these historic buildings ...",1999.0,$
310-312 Lonsdale Road - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e8/e8563f36-ad9b-4c52-9336-59a5fce3aba2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"310-312 Lonsdale Road is located in the South Forest Hill neighbourhood, only steps to Forest Hill Village. Recent major upgrades to the interiors have taken place making these historic buildings ...",2699.0,$
31-35 St. Dennis Drive - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f5/f5459011-b0d4-4128-a3af-9597a235220c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Enjoy Condo Style Living Without the Fees. Welcome home to a family friendly neighbourhood that makes it easy to settle in and get comfortable. 31-35 St. Dennis Drive is a renewed community ...,2460.0,$
